CustomerID,CustomerCity,CustomerState,CustomerCountry,CustomerSegment,CustomerZipcode
10430,Caguas,PR,Puerto Rico,Corporate,725
7241,Caguas,PR,Puerto Rico,Corporate,725
6559,San Sebastian,PR,Puerto Rico,Corporate,685
9016,Caguas,PR,Puerto Rico,Corporate,725
12179,Caguas,PR,Puerto Rico,Corporate,725
11986,Caguas,PR,Puerto Rico,Corporate,725
9799,Caguas,PR,Puerto Rico,Corporate,725
5862,Caguas,PR,Puerto Rico,Corporate,725
1156,Caguas,PR,Puerto Rico,Corporate,725
8693,Caguas,PR,Puerto Rico,Corporate,725
293,Caguas,PR,Puerto Rico,Corporate,725
11067,Caguas,PR,Puerto Rico,Corporate,725
9022,Caguas,PR,Puerto Rico,Corporate,725
1203,Caguas,PR,Puerto Rico,Corporate,725
2764,Caguas,PR,Puerto Rico,Corporate,725
11408,Caguas,PR,Puerto Rico,Corporate,725
4666,Manati,PR,Puerto Rico,Corporate,674
2490,Caguas,PR,Puerto Rico,Corporate,725
5058,Caguas,PR,Puerto Rico,Corporate,725
8066,Caguas,PR,Puerto Rico,Corporate,725
7791,Caguas,PR,Puerto Rico,Corporate,725
5032,Caguas,PR,Puerto Rico,Corporate,725
10878,Caguas,PR,Puerto Rico,Corporate,725
18134,Caguas,PR,Puerto Rico,Corporate,725
18241,Caguas,PR,Puerto Rico,Corporate,725
18185,Caguas,PR,Puerto Rico,Corporate,725
18239,Caguas,PR,Puerto Rico,Corporate,725
18093,Caguas,PR,Puerto Rico,Corporate,725
18073,Caguas,PR,Puerto Rico,Corporate,725
18127,Caguas,PR,Puerto Rico,Corporate,725
18159,Caguas,PR,Puerto Rico,Corporate,725
17899,Caguas,PR,Puerto Rico,Corporate,725
19178,Caguas,PR,Puerto Rico,Corporate,725
16464,Caguas,PR,Puerto Rico,Corporate,725
16607,Caguas,PR,Puerto Rico,Corporate,725
19049,Caguas,PR,Puerto Rico,Corporate,725
16408,Caguas,PR,Puerto Rico,Corporate,725
16534,Caguas,PR,Puerto Rico,Corporate,725
16387,Caguas,PR,Puerto Rico,Corporate,725
16419,Caguas,PR,Puerto Rico,Corporate,725
19184,Caguas,PR,Puerto Rico,Corporate,725
16489,Caguas,PR,Puerto Rico,Corporate,725
19056,Caguas,PR,Puerto Rico,Corporate,725
16612,Caguas,PR,Puerto Rico,Corporate,725
15844,Caguas,PR,Puerto Rico,Corporate,725
15878,Caguas,PR,Puerto Rico,Corporate,725
18753,Humacao,PR,Puerto Rico,Corporate,791
18752,Caguas,PR,Puerto Rico,Corporate,725
15823,Caguas,PR,Puerto Rico,Corporate,725
18823,Caguas,PR,Puerto Rico,Corporate,725
15857,Caguas,PR,Puerto Rico,Corporate,725
18857,Caguas,PR,Puerto Rico,Corporate,725
15873,Caguas,PR,Puerto Rico,Corporate,725
15837,Caguas,PR,Puerto Rico,Corporate,725
18800,San Sebastian,PR,Puerto Rico,Corporate,685
15833,Caguas,PR,Puerto Rico,Corporate,725
15688,Caguas,PR,Puerto Rico,Corporate,725
15902,Caguas,PR,Puerto Rico,Corporate,725
10471,Caguas,PR,Puerto Rico,Corporate,725
10798,Caguas,PR,Puerto Rico,Corporate,725
11404,Caguas,PR,Puerto Rico,Corporate,725
20662,Caguas,PR,Puerto Rico,Corporate,725
16093,Caguas,PR,Puerto Rico,Corporate,725
16057,Caguas,PR,Puerto Rico,Corporate,725
533,Caguas,PR,Puerto Rico,Corporate,725
7280,Caguas,PR,Puerto Rico,Corporate,725
17666,Caguas,PR,Puerto Rico,Corporate,725
3587,Caguas,PR,Puerto Rico,Corporate,725
5430,Caguas,PR,Puerto Rico,Corporate,725
16072,Caguas,PR,Puerto Rico,Corporate,725
6344,Caguas,PR,Puerto Rico,Corporate,725
20424,Caguas,PR,Puerto Rico,Corporate,725
11530,Caguas,PR,Puerto Rico,Corporate,725
20513,Caguas,PR,Puerto Rico,Corporate,725
18494,Caguas,PR,Puerto Rico,Corporate,725
398,Caguas,PR,Puerto Rico,Corporate,725
17937,Caguas,PR,Puerto Rico,Corporate,725
18403,Caguas,PR,Puerto Rico,Corporate,725
20691,Caguas,PR,Puerto Rico,Corporate,725
20618,Caguas,PR,Puerto Rico,Corporate,725
17952,Caguas,PR,Puerto Rico,Corporate,725
8095,Caguas,PR,Puerto Rico,Corporate,725
20401,Caguas,PR,Puerto Rico,Corporate,725
17988,Caguas,PR,Puerto Rico,Corporate,725
17425,Caguas,PR,Puerto Rico,Corporate,725
18326,Caguas,PR,Puerto Rico,Corporate,725
2576,Caguas,PR,Puerto Rico,Corporate,725
20579,Caguas,PR,Puerto Rico,Corporate,725
10608,Caguas,PR,Puerto Rico,Corporate,725
20524,Caguas,PR,Puerto Rico,Corporate,725
2397,Caguas,PR,Puerto Rico,Corporate,725
2527,Caguas,PR,Puerto Rico,Corporate,725
10780,Caguas,PR,Puerto Rico,Corporate,725
18001,Caguas,PR,Puerto Rico,Corporate,725
1375,Caguas,PR,Puerto Rico,Corporate,725
6783,Caguas,PR,Puerto Rico,Corporate,725
788,Caguas,PR,Puerto Rico,Corporate,725
18520,Caguas,PR,Puerto Rico,Corporate,725
17348,Caguas,PR,Puerto Rico,Corporate,725
16061,Caguas,PR,Puerto Rico,Corporate,725
15970,Caguas,PR,Puerto Rico,Corporate,725
20736,Caguas,PR,Puerto Rico,Corporate,725
20591,Caguas,PR,Puerto Rico,Corporate,725
18719,San Juan,PR,Puerto Rico,Corporate,921
15610,Caguas,PR,Puerto Rico,Corporate,725
15501,Caguas,PR,Puerto Rico,Corporate,725
15481,Caguas,PR,Puerto Rico,Corporate,725
15479,Caguas,PR,Puerto Rico,Corporate,725
18713,Caguas,PR,Puerto Rico,Corporate,725
15317,Caguas,PR,Puerto Rico,Corporate,725
1818,Caguas,PR,Puerto Rico,Corporate,725
15476,Caguas,PR,Puerto Rico,Corporate,725
15601,Caguas,PR,Puerto Rico,Corporate,725
18672,Caguas,PR,Puerto Rico,Corporate,725
15418,Caguas,PR,Puerto Rico,Corporate,725
18687,Caguas,PR,Puerto Rico,Corporate,725
15525,Caguas,PR,Puerto Rico,Corporate,725
15650,Caguas,PR,Puerto Rico,Corporate,725
5262,Caguas,PR,Puerto Rico,Corporate,725
10525,Caguas,PR,Puerto Rico,Corporate,725
12047,Caguas,PR,Puerto Rico,Corporate,725
5530,Caguas,PR,Puerto Rico,Corporate,725
8450,Caguas,PR,Puerto Rico,Corporate,725
3614,Caguas,PR,Puerto Rico,Corporate,725
1384,Caguas,PR,Puerto Rico,Corporate,725
17563,Caguas,PR,Puerto Rico,Corporate,725
19829,Caguas,PR,Puerto Rico,Corporate,725
19792,Caguas,PR,Puerto Rico,Corporate,725
17118,Caguas,PR,Puerto Rico,Corporate,725
17135,Caguas,PR,Puerto Rico,Corporate,725
17781,Caguas,PR,Puerto Rico,Corporate,725
18945,Caguas,PR,Puerto Rico,Corporate,725
19952,Caguas,PR,Puerto Rico,Corporate,725
16113,Caguas,PR,Puerto Rico,Corporate,725
20023,Caguas,PR,Puerto Rico,Corporate,725
17815,Caguas,PR,Puerto Rico,Corporate,725
20363,Caguas,PR,Puerto Rico,Corporate,725
18606,Caguas,PR,Puerto Rico,Corporate,725
15171,Caguas,PR,Puerto Rico,Corporate,725
20182,Caguas,PR,Puerto Rico,Corporate,725
15260,Caguas,PR,Puerto Rico,Corporate,725
15277,Caguas,PR,Puerto Rico,Corporate,725
16125,San Juan,PR,Puerto Rico,Corporate,921
15151,Caguas,PR,Puerto Rico,Corporate,725
17092,Caguas,PR,Puerto Rico,Corporate,725
15240,Caguas,PR,Puerto Rico,Corporate,725
15204,Caguas,PR,Puerto Rico,Corporate,725
18583,Caguas,PR,Puerto Rico,Corporate,725
18529,Toa Baja,PR,Puerto Rico,Corporate,949
20286,Caguas,PR,Puerto Rico,Corporate,725
20196,Caguas,PR,Puerto Rico,Corporate,725
16266,Caguas,PR,Puerto Rico,Corporate,725
17753,Caguas,PR,Puerto Rico,Corporate,725
16337,Caguas,PR,Puerto Rico,Corporate,725
17807,Caguas,PR,Puerto Rico,Corporate,725
20356,Caguas,PR,Puerto Rico,Corporate,725
16317,Caguas,PR,Puerto Rico,Corporate,725
20372,Caguas,PR,Puerto Rico,Corporate,725
17050,Caguas,PR,Puerto Rico,Corporate,725
17032,Caguas,PR,Puerto Rico,Corporate,725
17876,Caguas,PR,Puerto Rico,Corporate,725
17229,Caguas,PR,Puerto Rico,Corporate,725
15252,Caguas,PR,Puerto Rico,Corporate,725
16315,Caguas,PR,Puerto Rico,Corporate,725
17857,Caguas,PR,Puerto Rico,Corporate,725
18271,Caguas,PR,Puerto Rico,Corporate,725
9947,Caguas,PR,Puerto Rico,Corporate,725
11266,Caguas,PR,Puerto Rico,Corporate,725
17686,Caguas,PR,Puerto Rico,Corporate,725
15994,Caguas,PR,Puerto Rico,Corporate,725
15992,Caguas,PR,Puerto Rico,Corporate,725
6382,Caguas,PR,Puerto Rico,Corporate,725
20629,Caguas,PR,Puerto Rico,Corporate,725
15519,Caguas,PR,Puerto Rico,Corporate,725
18660,Caguas,PR,Puerto Rico,Corporate,725
18728,Caguas,PR,Puerto Rico,Corporate,725
15397,Caguas,PR,Puerto Rico,Corporate,725
17173,Caguas,PR,Puerto Rico,Corporate,725
19918,Caguas,PR,Puerto Rico,Corporate,725
16111,Caguas,PR,Puerto Rico,Corporate,725
20164,Caguas,PR,Puerto Rico,Corporate,725
20250,Caguas,PR,Puerto Rico,Corporate,725
6627,Aguadilla,PR,Puerto Rico,Corporate,603
6437,Caguas,PR,Puerto Rico,Corporate,725
4315,Caguas,PR,Puerto Rico,Corporate,725
5508,Caguas,PR,Puerto Rico,Corporate,725
4773,Caguas,PR,Puerto Rico,Corporate,725
11003,Caguas,PR,Puerto Rico,Corporate,725
11445,Caguas,PR,Puerto Rico,Corporate,725
2935,Knoxville,TN,EE. UU.,Consumer,37922
13602,Las Vegas,NV,EE. UU.,Consumer,89117
14744,Austin,TX,EE. UU.,Consumer,78753
14743,Atlanta,GA,EE. UU.,Consumer,30331
4797,Pomona,CA,EE. UU.,Consumer,91767
11473,Elmhurst,IL,EE. UU.,Consumer,60126
12589,Hollywood,FL,EE. UU.,Consumer,33021
12917,Los Angeles,CA,EE. UU.,Consumer,90024
6332,West Covina,CA,EE. UU.,Consumer,91790
50,San Bernardino,CA,EE. UU.,Consumer,92410
966,Los Angeles,CA,EE. UU.,Consumer,90043
7817,West Lafayette,IN,EE. UU.,Consumer,47906
12030,Placentia,CA,EE. UU.,Consumer,92870
6933,Taylor,MI,EE. UU.,Consumer,48180
2690,Philadelphia,PA,EE. UU.,Consumer,19140
7939,South Ozone Park,NY,EE. UU.,Consumer,11420
10418,Brooklyn,NY,EE. UU.,Consumer,11209
2917,San Jose,CA,EE. UU.,Consumer,95125
11030,Fort Lauderdale,FL,EE. UU.,Consumer,33311
2825,Detroit,MI,EE. UU.,Consumer,48219
9826,Carmichael,CA,EE. UU.,Consumer,95608
1855,Santa Cruz,CA,EE. UU.,Consumer,95060
2931,New Braunfels,TX,EE. UU.,Consumer,78130
6530,Chicago,IL,EE. UU.,Consumer,60628
179,Los Angeles,CA,EE. UU.,Consumer,90033
9841,Kaneohe,HI,EE. UU.,Consumer,96744
12421,Middletown,CT,EE. UU.,Consumer,6457
4046,Wyandotte,MI,EE. UU.,Consumer,48192
8441,North Hollywood,CA,EE. UU.,Consumer,91605
7820,Fort Lauderdale,FL,EE. UU.,Consumer,33313
5411,Aurora,CO,EE. UU.,Consumer,80010
930,Mission Viejo,CA,EE. UU.,Consumer,92692
7772,Bronx,NY,EE. UU.,Consumer,10467
6420,Morganton,NC,EE. UU.,Consumer,28655
803,Miami,FL,EE. UU.,Consumer,33177
5903,Antioch,TN,EE. UU.,Consumer,37013
141,Brooklyn,NY,EE. UU.,Consumer,11203
11125,Las Vegas,NV,EE. UU.,Consumer,89119
5702,Tucson,AZ,EE. UU.,Consumer,85705
7205,Carrollton,TX,EE. UU.,Consumer,75006
7310,Saint Charles,MO,EE. UU.,Consumer,63301
420,Round Rock,TX,EE. UU.,Consumer,78664
8858,Los Angeles,CA,EE. UU.,Consumer,90043
2411,Richmond,KY,EE. UU.,Consumer,40475
18053,Long Beach,CA,EE. UU.,Consumer,90804
18088,El Centro,CA,EE. UU.,Consumer,92243
18052,Dallas,TX,EE. UU.,Consumer,75216
19197,Malden,MA,EE. UU.,Consumer,2148
19142,Elyria,OH,EE. UU.,Consumer,44035
16626,Woonsocket,RI,EE. UU.,Consumer,2895
16477,Madison,WI,EE. UU.,Consumer,53704
16493,Aurora,CO,EE. UU.,Consumer,80011
19258,Detroit,MI,EE. UU.,Consumer,48224
19167,Tucson,AZ,EE. UU.,Consumer,85706
16581,West Orange,NJ,EE. UU.,Consumer,7052
16508,Eugene,OR,EE. UU.,Consumer,97402
19219,Los Angeles,CA,EE. UU.,Consumer,90044
16561,Meridian,ID,EE. UU.,Consumer,83642
18809,Madera,CA,EE. UU.,Consumer,93638
15915,Brooklyn,NY,EE. UU.,Consumer,11215
15913,Wheeling,WV,EE. UU.,Consumer,26003
15697,Vacaville,CA,EE. UU.,Consumer,95687
15911,Augusta,GA,EE. UU.,Consumer,30907
18855,Silver Spring,MD,EE. UU.,Consumer,20906
18854,Salt Lake City,UT,EE. UU.,Consumer,84118
15758,Del Rio,TX,EE. UU.,Consumer,78840
15793,Lutz,FL,EE. UU.,Consumer,33549
15828,Los Angeles,CA,EE. UU.,Consumer,90032
15738,Salem,OR,EE. UU.,Consumer,97301
9592,Goose Creek,SC,EE. UU.,Consumer,29445
3467,Pacoima,CA,EE. UU.,Consumer,91331
16039,Longmont,CO,EE. UU.,Consumer,80501
20461,Kent,WA,EE. UU.,Consumer,98031
17737,Chicago,IL,EE. UU.,Consumer,60626
8083,New York,NY,EE. UU.,Consumer,10025
5947,Phoenix,AZ,EE. UU.,Consumer,85040
17376,Mesquite,TX,EE. UU.,Consumer,75150
17626,Yuma,AZ,EE. UU.,Consumer,85364
20602,Hamtramck,MI,EE. UU.,Consumer,48212
6148,Los Angeles,CA,EE. UU.,Consumer,90032
17464,Fayetteville,NC,EE. UU.,Consumer,28314
18312,Dallas,TX,EE. UU.,Consumer,75217
17936,Gardena,CA,EE. UU.,Consumer,90247
20455,San Jose,CA,EE. UU.,Consumer,95125
17693,San Diego,CA,EE. UU.,Consumer,92109
20597,Huntington Station,NY,EE. UU.,Consumer,11746
18415,Placentia,CA,EE. UU.,Consumer,92870
20686,San Jose,CA,EE. UU.,Consumer,95148
18414,Pasadena,MD,EE. UU.,Consumer,21122
20379,New York,NY,EE. UU.,Consumer,10031
10338,Chicago,IL,EE. UU.,Consumer,60624
18882,Orlando,FL,EE. UU.,Consumer,32822
17742,Fremont,CA,EE. UU.,Consumer,94539
3032,Jacksonville,NC,EE. UU.,Consumer,28540
20646,Bloomfield,NJ,EE. UU.,Consumer,7003
18501,New Bedford,MA,EE. UU.,Consumer,2740
17365,Riverside,CA,EE. UU.,Consumer,92507
17981,El Monte,CA,EE. UU.,Consumer,91732
20700,Augusta,GA,EE. UU.,Consumer,30907
18410,Detroit,MI,EE. UU.,Consumer,48224
5611,Virginia Beach,VA,EE. UU.,Consumer,23452
2726,Annapolis,MD,EE. UU.,Consumer,21401
15410,Chicago,IL,EE. UU.,Consumer,60643
15355,Raleigh,NC,EE. UU.,Consumer,27610
15445,North Tonawanda,NY,EE. UU.,Consumer,14120
15444,Salina,KS,EE. UU.,Consumer,67401
15335,Honolulu,HI,EE. UU.,Consumer,96822
15333,Waukegan,IL,EE. UU.,Consumer,60085
15584,Lynwood,CA,EE. UU.,Consumer,90262
15654,Staten Island,NY,EE. UU.,Consumer,10306
15508,Hampton,VA,EE. UU.,Consumer,23666
18706,Fargo,ND,EE. UU.,Consumer,58103
15648,Washington,DC,EE. UU.,Consumer,20020
10716,Lancaster,OH,EE. UU.,Consumer,43130
2967,Hollywood,FL,EE. UU.,Consumer,33025
3057,Chicago,IL,EE. UU.,Consumer,60621
669,San Jose,CA,EE. UU.,Consumer,95148
5365,Miami,FL,EE. UU.,Consumer,33161
10828,Tallahassee,FL,EE. UU.,Consumer,32308
8631,Marietta,GA,EE. UU.,Consumer,30066
10915,Dorchester Center,MA,EE. UU.,Consumer,2124
20081,Chicago,IL,EE. UU.,Consumer,60630
16115,New York,NY,EE. UU.,Consumer,10027
20115,Los Angeles,CA,EE. UU.,Consumer,90066
19970,Gardena,CA,EE. UU.,Consumer,90247
18625,Catonsville,MD,EE. UU.,Consumer,21228
17078,Greensboro,NC,EE. UU.,Consumer,27410
19014,Kent,WA,EE. UU.,Consumer,98031
18906,Normal,IL,EE. UU.,Consumer,61761
19012,Dallas,TX,EE. UU.,Consumer,75287
17075,Methuen,MA,EE. UU.,Consumer,1844
17847,Harvey,IL,EE. UU.,Consumer,60426
17883,Fullerton,CA,EE. UU.,Consumer,92833
18567,La Mesa,CA,EE. UU.,Consumer,91941
16251,Bloomfield,NJ,EE. UU.,Consumer,7003
17828,Phoenix,AZ,EE. UU.,Consumer,85022
15186,Bowling Green,KY,EE. UU.,Consumer,42101
15150,Gilroy,CA,EE. UU.,Consumer,95020
17827,Denver,CO,EE. UU.,Consumer,80219
18565,Encinitas,CA,EE. UU.,Consumer,92024
16104,Salem,OR,EE. UU.,Consumer,97301
20357,Ypsilanti,MI,EE. UU.,Consumer,48197
17177,Salina,KS,EE. UU.,Consumer,67401
20157,Brooklyn,NY,EE. UU.,Consumer,11236
18633,Longmont,CO,EE. UU.,Consumer,80501
16154,Las Vegas,NV,EE. UU.,Consumer,89103
20190,Bridgeton,NJ,EE. UU.,Consumer,8302
19992,Brooklyn,NY,EE. UU.,Consumer,11203
18131,Mission Viejo,CA,EE. UU.,Consumer,92692
18084,Compton,CA,EE. UU.,Consumer,90220
19259,Lockport,NY,EE. UU.,Consumer,14094
19109,Tonawanda,NY,EE. UU.,Consumer,14150
18848,Tempe,AZ,EE. UU.,Consumer,85283
9222,Fayetteville,NC,EE. UU.,Consumer,28314
8301,Baltimore,MD,EE. UU.,Consumer,21224
20409,Houston,TX,EE. UU.,Consumer,77083
11291,Brooklyn,NY,EE. UU.,Consumer,11233
18313,Martinsburg,WV,EE. UU.,Consumer,25401
18400,Hialeah,FL,EE. UU.,Consumer,33016
15580,Hialeah,FL,EE. UU.,Consumer,33016
10035,Lansdale,PA,EE. UU.,Consumer,19446
17887,Saint Peters,MO,EE. UU.,Consumer,63376
18639,Hollywood,FL,EE. UU.,Consumer,33024
19957,Fort Lauderdale,FL,EE. UU.,Consumer,33313
3874,Moreno Valley,CA,EE. UU.,Consumer,92557
7666,Pharr,TX,EE. UU.,Consumer,78577
4023,Round Rock,TX,EE. UU.,Consumer,78664
1192,Washington,PA,EE. UU.,Consumer,15301
1494,Bend,OR,EE. UU.,Consumer,97701
1519,San Diego,CA,EE. UU.,Consumer,92102
10112,Harvey,IL,EE. UU.,Consumer,60426
3213,Pekin,IL,EE. UU.,Consumer,61554
7516,Lynnwood,WA,EE. UU.,Consumer,98037
3988,Ballwin,MO,EE. UU.,Consumer,63021
11334,Quincy,MA,EE. UU.,Consumer,2169
7682,Brooklyn,NY,EE. UU.,Consumer,11207
2167,Los Angeles,CA,EE. UU.,Consumer,90018
3322,Del Rio,TX,EE. UU.,Consumer,78840
3967,Saint Paul,MN,EE. UU.,Consumer,55104
7581,Reno,NV,EE. UU.,Consumer,89502
8728,Raleigh,NC,EE. UU.,Consumer,27606
11547,Escondido,CA,EE. UU.,Consumer,92025
7300,New Bedford,MA,EE. UU.,Consumer,2740
10532,Columbus,OH,EE. UU.,Consumer,43229
3572,La Crosse,WI,EE. UU.,Consumer,54601
218,La Puente,CA,EE. UU.,Consumer,91744
8353,Mililani,HI,EE. UU.,Consumer,96789
9577,Columbia,TN,EE. UU.,Consumer,38401
1625,Chicago,IL,EE. UU.,Consumer,60614
12292,Spring Valley,CA,EE. UU.,Consumer,91977
68,Peoria,AZ,EE. UU.,Consumer,85345
1322,Memphis,TN,EE. UU.,Consumer,38128
1515,Massapequa,NY,EE. UU.,Consumer,11758
5669,Cerritos,CA,EE. UU.,Consumer,90703
11396,Hamilton,OH,EE. UU.,Consumer,45013
1313,Antioch,TN,EE. UU.,Consumer,37013
4189,Los Angeles,CA,EE. UU.,Consumer,90044
448,Modesto,CA,EE. UU.,Consumer,95351
99,Las Vegas,NV,EE. UU.,Consumer,89123
4217,Greenville,NC,EE. UU.,Consumer,27834
8504,Virginia Beach,VA,EE. UU.,Consumer,23462
9221,San Bernardino,CA,EE. UU.,Consumer,92404
48,Strongsville,OH,EE. UU.,Consumer,44136
2346,Mesquite,TX,EE. UU.,Consumer,75150
4353,Clementon,NJ,EE. UU.,Consumer,8021
1949,Washington,DC,EE. UU.,Consumer,20002
3409,Philadelphia,PA,EE. UU.,Consumer,19148
8636,Rome,NY,EE. UU.,Consumer,13440
5899,Brooklyn,NY,EE. UU.,Consumer,11235
10728,West Orange,NJ,EE. UU.,Consumer,7052
11598,Marietta,GA,EE. UU.,Consumer,30067
2193,Moline,IL,EE. UU.,Consumer,61265
11638,Brentwood,NY,EE. UU.,Consumer,11717
11762,Tampa,FL,EE. UU.,Consumer,33614
9439,Columbia,SC,EE. UU.,Consumer,29223
6077,Memphis,TN,EE. UU.,Consumer,38128
1301,Cerritos,CA,EE. UU.,Consumer,90703
14575,Los Angeles,CA,EE. UU.,Consumer,90043
14111,Sugar Land,TX,EE. UU.,Consumer,77478
13254,San Diego,CA,EE. UU.,Consumer,92104
13470,Merced,CA,EE. UU.,Consumer,95340
14325,Smyrna,GA,EE. UU.,Consumer,30080
14475,Brentwood,NY,EE. UU.,Consumer,11717
14563,Honolulu,HI,EE. UU.,Consumer,96816
13441,Brooklyn,NY,EE. UU.,Consumer,11207
14433,Hanford,CA,EE. UU.,Consumer,93230
13788,Lawrence,MA,EE. UU.,Consumer,1841
3245,Hayward,CA,EE. UU.,Consumer,94544
11069,Bronx,NY,EE. UU.,Consumer,10461
10539,Hollister,CA,EE. UU.,Consumer,95023
13957,Hawthorne,CA,EE. UU.,Consumer,90250
9246,Greensboro,NC,EE. UU.,Consumer,27410
12747,Austin,TX,EE. UU.,Consumer,78753
14809,Goose Creek,SC,EE. UU.,Consumer,29445
8542,Rowland Heights,CA,EE. UU.,Consumer,91748
12542,Napa,CA,EE. UU.,Consumer,94558
12540,Saint Paul,MN,EE. UU.,Consumer,55112
12587,Richmond,TX,EE. UU.,Consumer,77469
12898,Newark,NJ,EE. UU.,Consumer,7105
13127,Stafford,VA,EE. UU.,Consumer,22554
14580,Kenner,LA,EE. UU.,Consumer,70065
13060,Oceanside,CA,EE. UU.,Consumer,92057
9985,Philadelphia,PA,EE. UU.,Consumer,19134
62,Brooklyn,NY,EE. UU.,Consumer,11223
12721,Lancaster,CA,EE. UU.,Consumer,93535
12586,Union,NJ,EE. UU.,Consumer,7083
6438,Cincinnati,OH,EE. UU.,Consumer,45238
6676,Milwaukee,WI,EE. UU.,Consumer,53215
10730,Miami,FL,EE. UU.,Consumer,33147
9334,Tampa,FL,EE. UU.,Consumer,33624
5758,Huntington Beach,CA,EE. UU.,Consumer,92647
10050,Lockport,NY,EE. UU.,Consumer,14094
12098,San Jose,CA,EE. UU.,Consumer,95124
9470,Hanford,CA,EE. UU.,Consumer,93230
7896,Lindenhurst,NY,EE. UU.,Consumer,11757
2401,Union City,CA,EE. UU.,Consumer,94587
5233,Houston,TX,EE. UU.,Consumer,77081
747,Paramount,CA,EE. UU.,Consumer,90723
18041,Wichita,KS,EE. UU.,Consumer,67212
19064,Fontana,CA,EE. UU.,Consumer,92336
19097,Massillon,OH,EE. UU.,Consumer,44646
6501,Fairfield,OH,EE. UU.,Consumer,45014
7577,North Richland Hills,TX,EE. UU.,Consumer,76180
17943,Las Cruces,NM,EE. UU.,Consumer,88005
4571,San Pedro,CA,EE. UU.,Consumer,90731
8064,Oxnard,CA,EE. UU.,Consumer,93030
17458,Carmichael,CA,EE. UU.,Consumer,95608
17296,Chino,CA,EE. UU.,Consumer,91710
2172,West Haven,CT,EE. UU.,Consumer,6516
20645,Pomona,CA,EE. UU.,Consumer,91766
237,San Jose,CA,EE. UU.,Consumer,95148
15303,Van Nuys,CA,EE. UU.,Consumer,91405
15528,Albuquerque,NM,EE. UU.,Consumer,87112
15325,Hialeah,FL,EE. UU.,Consumer,33010
8389,Perth Amboy,NJ,EE. UU.,Consumer,8861
8566,Brooklyn,NY,EE. UU.,Consumer,11218
17528,Salem,OR,EE. UU.,Consumer,97303
16114,Brooklyn,NY,EE. UU.,Consumer,11226
20346,Orlando,FL,EE. UU.,Consumer,32825
20345,San Antonio,TX,EE. UU.,Consumer,78228
17130,Austin,TX,EE. UU.,Consumer,78753
16289,South Richmond Hill,NY,EE. UU.,Consumer,11419
16249,Brooklyn,NY,EE. UU.,Consumer,11201
16230,Manchester,CT,EE. UU.,Consumer,6040
20010,San Francisco,CA,EE. UU.,Consumer,94109
18443,Madera,CA,EE. UU.,Consumer,93638
15944,Escondido,CA,EE. UU.,Consumer,92027
17656,Oceanside,CA,EE. UU.,Consumer,92056
17674,Brooklyn,NY,EE. UU.,Consumer,11218
16296,San Antonio,TX,EE. UU.,Consumer,78250
19967,San Diego,CA,EE. UU.,Consumer,92113
17053,Brooklyn,NY,EE. UU.,Consumer,11206
9309,Princeton,NJ,EE. UU.,Consumer,8540
3386,Laredo,TX,EE. UU.,Consumer,78040
8040,Paramount,CA,EE. UU.,Consumer,90723
4918,Hickory,NC,EE. UU.,Consumer,28601
6534,Massillon,OH,EE. UU.,Consumer,44646
6938,Albuquerque,NM,EE. UU.,Consumer,87112
2165,Louisville,KY,EE. UU.,Consumer,40214
7539,Canyon Country,CA,EE. UU.,Consumer,91351
4721,Chicago,IL,EE. UU.,Consumer,60629
3016,Denver,CO,EE. UU.,Consumer,80231
5823,Lancaster,PA,EE. UU.,Consumer,17603
910,Hilliard,OH,EE. UU.,Consumer,43026
9963,Brownsville,TX,EE. UU.,Consumer,78521
399,Las Vegas,NV,EE. UU.,Consumer,89103
9550,Dallas,TX,EE. UU.,Consumer,75228
7137,Daly City,CA,EE. UU.,Consumer,94015
9996,La Habra,CA,EE. UU.,Consumer,90631
3118,Jacksonville,NC,EE. UU.,Corporate,28540
1256,West Covina,CA,EE. UU.,Corporate,91790
7899,Bowling Green,KY,EE. UU.,Corporate,42101
2818,Michigan City,IN,EE. UU.,Corporate,46360
10463,Lancaster,PA,EE. UU.,Corporate,17601
6495,San Bernardino,CA,EE. UU.,Corporate,92410
144,Bronx,NY,EE. UU.,Corporate,10462
6640,Eugene,OR,EE. UU.,Corporate,97405
13292,Fountain Valley,CA,EE. UU.,Corporate,92708
14686,New York,NY,EE. UU.,Corporate,10040
8164,Carrollton,TX,EE. UU.,Corporate,75006
13131,Roswell,NM,EE. UU.,Corporate,88201
13454,Metairie,LA,EE. UU.,Corporate,70003
14413,Los Angeles,CA,EE. UU.,Corporate,90026
14520,Compton,CA,EE. UU.,Corporate,90221
13019,San Marcos,TX,EE. UU.,Corporate,78666
14181,Rowland Heights,CA,EE. UU.,Corporate,91748
13126,Salt Lake City,UT,EE. UU.,Corporate,84118
14534,Raleigh,NC,EE. UU.,Corporate,27606
14659,Virginia Beach,VA,EE. UU.,Corporate,23452
14376,Albuquerque,NM,EE. UU.,Corporate,87112
13087,Santa Fe,NM,EE. UU.,Corporate,87505
14085,New Brunswick,NJ,EE. UU.,Corporate,8901
14247,Detroit,MI,EE. UU.,Corporate,48205
14457,West Jordan,UT,EE. UU.,Corporate,84084
13426,Merced,CA,EE. UU.,Corporate,95340
13389,Philadelphia,PA,EE. UU.,Corporate,19140
13388,Hesperia,CA,EE. UU.,Corporate,92345
